date,cluster,host,disk,score,avg,duration,dt,last_15_score,decision_status,score_threshold
2021-12-04,cluster_C,host_43,disk6,,1.0410354356552423,3,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_43,disk2,,,0,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_43,disk12,,1.0336831082068412,1,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_43,disk11,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_43,disk10,,1.059767324178707,2,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_43,disk3,,1.0369499997318985,2,2021-12-04,,F,50.0
2021-12-05,cluster_C,host_43,disk1,,1.0217634178690762,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_43,disk9,,1.0305672724691557,2,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_43,disk8,,1.0126246531077014,2,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_43,disk7,1.0,1.0423916998965008,6,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_43,disk5,,1.0674507433057072,2,2021-12-05,5.0,F,50.0
2021-12-05,cluster_C,host_43,disk4,,1.0311530740581842,2,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_43,disk6,,1.0875044160894627,2,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_43,disk2,,1.0053536353951729,1,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_43,disk12,,1.0195500703196558,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_43,disk11,,1.025378857037552,2,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_43,disk10,,1.0416985027732535,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_43,disk3,,1.0364754303176085,2,2021-12-05,,F,50.0
2021-11-21,cluster_C,host_44,disk1,,1.032613105270541,3,2021-11-21,4.0,F,50.0
2021-11-21,cluster_C,host_44,disk9,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_44,disk8,,1.0458164450784218,3,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_44,disk7,,1.0488163058206998,1,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_44,disk5,,1.0274933656810843,1,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_44,disk4,,1.0706180424871723,3,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_44,disk6,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_44,disk2,,1.045763950075236,4,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_44,disk12,,1.0365842246982688,3,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_44,disk11,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_44,disk10,1.0,1.0331315510161032,7,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_44,disk3,1.0,1.0720622726960845,7,2021-11-21,4.0,F,50.0
2021-11-22,cluster_C,host_44,disk1,,1.0460126816139443,5,2021-11-22,4.0,F,50.0
2021-11-22,cluster_C,host_44,disk9,,1.0369454261808124,3,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_44,disk8,,1.0608946863521447,4,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_44,disk7,,,0,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_44,disk5,,1.0455834815233132,2,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_44,disk4,,,0,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_44,disk6,,1.0529898076516924,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_44,disk2,,1.082297493415851,2,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_44,disk12,,1.0247446690725035,3,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_44,disk11,,1.0205536860982996,2,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_44,disk10,,,0,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_44,disk3,,1.0074675960894515,1,2021-11-22,4.0,F,50.0
2021-11-23,cluster_C,host_44,disk1,,1.0082503093627024,1,2021-11-23,4.0,F,50.0
2021-11-23,cluster_C,host_44,disk9,,1.0155160465192736,3,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_44,disk8,,1.0665930089602855,1,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_44,disk7,,1.0628647655621395,5,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_44,disk5,,1.099970730708073,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_44,disk4,,1.0237421227000847,1,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_44,disk6,,,0,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_44,disk2,1.0,1.096972443627915,6,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_44,disk12,,1.0318177598354958,3,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_44,disk11,,1.0394098161900422,5,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_44,disk10,,,0,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_44,disk3,,1.073807535889864,5,2021-11-23,4.0,F,50.0
2021-11-24,cluster_C,host_44,disk1,1.0,1.0592154877194606,6,2021-11-24,4.0,F,50.0
2021-11-24,cluster_C,host_44,disk9,,1.0452877472859565,3,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_44,disk8,,1.0374365262869536,2,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_44,disk7,,1.0546621825350644,2,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_44,disk5,1.0,1.0468969053030572,8,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_44,disk4,,1.151809077426128,1,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_44,disk6,,1.0444230986325649,1,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_44,disk2,,1.061927799581353,4,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_44,disk12,,1.0842904125376358,1,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_44,disk11,,1.0747703673528957,1,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_44,disk10,,1.0142157385573798,3,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_44,disk3,,1.0733317110070753,1,2021-11-24,4.0,F,50.0
2021-11-25,cluster_C,host_44,disk1,,1.0223761573498378,2,2021-11-25,4.0,F,50.0
2021-11-25,cluster_C,host_44,disk9,,,0,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_44,disk8,,1.0073132998712335,2,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_44,disk7,,,0,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_44,disk5,,1.0587969612407229,5,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_44,disk4,,1.0207912397704737,4,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_44,disk6,,,0,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_44,disk2,1.0,1.0311303533031353,6,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_44,disk12,,1.0299749388924047,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_44,disk11,,,0,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_44,disk10,,,0,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_44,disk3,1.0,1.0478905360253608,8,2021-11-25,4.0,F,50.0
2021-11-26,cluster_C,host_44,disk1,1.0,1.026281724645019,8,2021-11-26,4.0,F,50.0
2021-11-26,cluster_C,host_44,disk9,,1.0232249127232478,3,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_44,disk8,,1.075984070288497,1,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_44,disk7,,,0,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_44,disk5,,1.0363739727792087,1,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_44,disk4,,1.0403434577776325,2,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_44,disk6,,,0,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_44,disk2,,,0,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_44,disk12,,1.021787937507796,2,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_44,disk11,,,0,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_44,disk10,1.0,1.0544115042115634,6,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_44,disk3,1.0,1.0758411376670174,6,2021-11-26,4.0,F,50.0
2021-11-27,cluster_C,host_44,disk1,1.0,1.0721156908358678,6,2021-11-27,4.0,F,50.0
2021-11-27,cluster_C,host_44,disk9,,1.074669406414541,1,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_44,disk8,,,0,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_44,disk7,,1.007213748448389,1,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_44,disk5,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_44,disk4,,,0,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_44,disk6,,1.0660239527559758,4,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_44,disk2,1.0,1.0263150259097502,9,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_44,disk12,,1.026813597360599,2,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_44,disk11,,1.0701299166642972,3,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_44,disk10,,1.0896000435018502,4,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_44,disk3,,1.0089752310694284,1,2021-11-27,4.0,F,50.0
2021-11-28,cluster_C,host_44,disk1,,1.0425621735076944,3,2021-11-28,4.0,F,50.0
2021-11-28,cluster_C,host_44,disk9,,1.0217862268016544,3,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_44,disk8,1.0,1.0527848493287413,6,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_44,disk7,,1.0075933625249658,3,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_44,disk5,,1.044548319789884,4,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_44,disk4,1.0,1.0343288947021867,6,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_44,disk6,,1.0884397971092052,2,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_44,disk2,,1.0382630121003211,2,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_44,disk12,,,0,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_44,disk11,,1.053974604831073,1,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_44,disk10,,1.0516783041215452,4,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_44,disk3,,1.0512839449153304,4,2021-11-28,4.0,F,50.0
2021-11-29,cluster_C,host_44,disk1,,1.0555196353518803,5,2021-11-29,4.0,F,50.0
2021-11-29,cluster_C,host_44,disk9,,1.0293538228157324,3,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_44,disk8,,,0,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_44,disk7,1.0,1.0311784507449877,6,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_44,disk5,,1.0513283008510794,4,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_44,disk4,,1.0311611579657507,2,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_44,disk6,,1.0346725384601072,2,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_44,disk2,,1.0148456579703882,2,2021-11-29,3.0,F,50.0
2021-11-29,cluster_C,host_44,disk12,,,0,2021-11-29,1.0,F,50.0
2021-11-29,cluster_C,host_44,disk11,,1.0972352308588,1,2021-11-29,,F,50.0
2021-11-29,cluster_C,host_44,disk10,,1.0571764145144462,3,2021-11-29,2.0,F,50.0
2021-11-29,cluster_C,host_44,disk3,,1.087633663573346,2,2021-11-29,4.0,F,50.0
2021-11-30,cluster_C,host_44,disk1,,1.0997725645444256,3,2021-11-30,4.0,F,50.0
2021-11-30,cluster_C,host_44,disk9,,1.0193532986604632,2,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_44,disk8,,1.0311453696768602,5,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_44,disk7,,1.0439813805342644,2,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_44,disk5,,1.0426425544333877,4,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_44,disk4,,1.0595469199015795,2,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_44,disk6,,1.0584449912020544,4,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_44,disk2,,1.0542458258779408,5,2021-11-30,3.0,F,50.0
2021-11-30,cluster_C,host_44,disk12,,1.0199767148837078,1,2021-11-30,1.0,F,50.0
2021-11-30,cluster_C,host_44,disk11,,,0,2021-11-30,,F,50.0
2021-11-30,cluster_C,host_44,disk10,,1.06097408612227,1,2021-11-30,2.0,F,50.0
2021-11-30,cluster_C,host_44,disk3,,1.072156925516143,5,2021-11-30,4.0,F,50.0
2021-12-01,cluster_C,host_44,disk1,,1.2959616209602243,2,2021-12-01,4.0,F,50.0
2021-12-01,cluster_C,host_44,disk9,,1.0493237517715237,3,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_44,disk8,,,0,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_44,disk7,,,0,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_44,disk5,,1.0463673651939602,3,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_44,disk4,,1.019370948815387,1,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_44,disk6,,,0,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_44,disk2,,1.0117683282015248,1,2021-12-01,3.0,F,50.0
2021-12-01,cluster_C,host_44,disk12,,1.2018661516309512,2,2021-12-01,1.0,F,50.0
2021-12-01,cluster_C,host_44,disk11,,1.126074698677869,2,2021-12-01,,F,50.0
2021-12-01,cluster_C,host_44,disk10,,1.0170060286343707,2,2021-12-01,2.0,F,50.0
2021-12-01,cluster_C,host_44,disk3,1.0,1.0590651466453966,6,2021-12-01,4.0,F,50.0
2021-12-02,cluster_C,host_44,disk1,1.0,1.0916461544169314,6,2021-12-02,4.0,F,50.0
2021-12-02,cluster_C,host_44,disk9,,1.0649088177889623,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_44,disk8,,1.031482570802114,2,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_44,disk7,,,0,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_44,disk5,,1.0514773677693414,4,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_44,disk4,,1.0719800560834527,3,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_44,disk6,,1.0509397667485483,2,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_44,disk2,,,0,2021-12-02,3.0,F,50.0
2021-12-02,cluster_C,host_44,disk12,1.0,1.0506558003032156,8,2021-12-02,1.0,F,50.0
2021-12-02,cluster_C,host_44,disk11,,1.016620895687259,1,2021-12-02,,F,50.0
2021-12-02,cluster_C,host_44,disk10,,1.04199365541914,1,2021-12-02,2.0,F,50.0
2021-12-02,cluster_C,host_44,disk3,,1.0152491602534746,2,2021-12-02,4.0,F,50.0
2021-12-03,cluster_C,host_44,disk1,,1.0690059977746633,5,2021-12-03,4.0,F,50.0
2021-12-03,cluster_C,host_44,disk9,,,0,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_44,disk8,,,0,2021-12-03,2.0,F,50.0
2021-12-03,cluster_C,host_44,disk7,,1.0271727488262983,3,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_44,disk5,,1.044034728278518,5,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_44,disk4,,1.1153332200439576,1,2021-12-03,2.0,F,50.0
2021-12-03,cluster_C,host_44,disk6,,1.058735439955528,5,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_44,disk2,,1.0229157420980959,5,2021-12-03,3.0,F,50.0
2021-12-03,cluster_C,host_44,disk12,,,0,2021-12-03,1.0,F,50.0
2021-12-03,cluster_C,host_44,disk11,,1.0052334678061663,1,2021-12-03,,F,50.0
2021-12-03,cluster_C,host_44,disk10,,1.0489813071761787,1,2021-12-03,2.0,F,50.0
2021-12-03,cluster_C,host_44,disk3,,,0,2021-12-03,4.0,F,50.0
2021-12-04,cluster_C,host_44,disk1,,1.0691594199108647,4,2021-12-04,4.0,F,50.0
2021-12-04,cluster_C,host_44,disk9,,1.0931449828827988,3,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_44,disk8,,1.0313553911279327,4,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_44,disk7,,1.041004884260588,2,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_44,disk5,,1.0112786470313504,5,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_44,disk4,1.0,1.0825141491262467,6,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_44,disk6,,,0,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_44,disk2,,1.069064365064878,4,2021-12-04,3.0,F,50.0
2021-12-04,cluster_C,host_44,disk12,,,0,2021-12-04,1.0,F,50.0
2021-12-04,cluster_C,host_44,disk11,,1.0264994832191268,1,2021-12-04,,F,50.0
2021-12-04,cluster_C,host_44,disk10,,,0,2021-12-04,2.0,F,50.0
2021-12-04,cluster_C,host_44,disk3,,,0,2021-12-04,4.0,F,50.0
2021-12-05,cluster_C,host_44,disk1,,1.026162963168142,4,2021-12-05,4.0,F,50.0
2021-12-05,cluster_C,host_44,disk9,,1.0484066238565772,1,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_44,disk8,1.0,1.0680637604148573,10,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_44,disk7,,1.0705651869412942,3,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_44,disk5,,,0,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_44,disk4,,1.0894829309083496,5,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_44,disk6,,1.0056801766880188,2,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_44,disk2,,1.0820433819906041,4,2021-12-05,3.0,F,50.0
2021-12-05,cluster_C,host_44,disk12,,,0,2021-12-05,1.0,F,50.0
2021-12-05,cluster_C,host_44,disk11,,,0,2021-12-05,,F,50.0
2021-12-05,cluster_C,host_44,disk10,,1.07929524492691,1,2021-12-05,2.0,F,50.0
2021-12-05,cluster_C,host_44,disk3,,1.0879952584828962,4,2021-12-05,4.0,F,50.0
2021-11-21,cluster_C,host_45,disk1,,1.0443126816833705,4,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_45,disk9,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_45,disk8,1.0,1.0287256235343747,7,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_45,disk7,,,0,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_45,disk5,,1.084232846956748,5,2021-11-21,3.0,F,50.0
2021-11-21,cluster_C,host_45,disk4,,1.0717374727928317,4,2021-11-21,2.0,F,50.0
2021-11-21,cluster_C,host_45,disk6,,1.024209093911595,5,2021-11-21,5.0,F,50.0
2021-11-21,cluster_C,host_45,disk2,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_45,disk12,,1.0171388961812688,5,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_45,disk11,,,0,2021-11-21,,F,50.0
2021-11-21,cluster_C,host_45,disk10,,,0,2021-11-21,1.0,F,50.0
2021-11-21,cluster_C,host_45,disk3,,1.03917817624023,5,2021-11-21,4.0,F,50.0
2021-11-22,cluster_C,host_45,disk1,,1.0413778861101954,2,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_45,disk9,,1.0049992213190446,2,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_45,disk8,,,0,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_45,disk7,1.0,1.0736450429450606,6,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_45,disk5,,1.0696299323631948,4,2021-11-22,3.0,F,50.0
2021-11-22,cluster_C,host_45,disk4,,1.0329589665814891,3,2021-11-22,2.0,F,50.0
2021-11-22,cluster_C,host_45,disk6,,1.008629496922305,1,2021-11-22,5.0,F,50.0
2021-11-22,cluster_C,host_45,disk2,,1.004613175906324,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_45,disk12,,1.0155507710126308,1,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_45,disk11,,1.0747567014991952,5,2021-11-22,,F,50.0
2021-11-22,cluster_C,host_45,disk10,,1.027784916475325,4,2021-11-22,1.0,F,50.0
2021-11-22,cluster_C,host_45,disk3,1.0,1.0597610918750426,8,2021-11-22,4.0,F,50.0
2021-11-23,cluster_C,host_45,disk1,,,0,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_45,disk9,,1.0672297617176303,3,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_45,disk8,,1.057974403623732,4,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_45,disk7,,1.079291043175445,5,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_45,disk5,,1.062152539822364,2,2021-11-23,3.0,F,50.0
2021-11-23,cluster_C,host_45,disk4,,1.0684298900638738,5,2021-11-23,2.0,F,50.0
2021-11-23,cluster_C,host_45,disk6,1.0,1.050245151781764,8,2021-11-23,5.0,F,50.0
2021-11-23,cluster_C,host_45,disk2,,,0,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_45,disk12,,1.0660693419461915,1,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_45,disk11,,1.0919747062908092,3,2021-11-23,,F,50.0
2021-11-23,cluster_C,host_45,disk10,,1.0209438944442182,3,2021-11-23,1.0,F,50.0
2021-11-23,cluster_C,host_45,disk3,,1.1182206670085275,1,2021-11-23,4.0,F,50.0
2021-11-24,cluster_C,host_45,disk1,1.0,1.0685867161164706,6,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_45,disk9,,1.1862264708835442,1,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_45,disk8,,1.0404911152765528,4,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_45,disk7,,,0,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_45,disk5,,1.0460883844153845,5,2021-11-24,3.0,F,50.0
2021-11-24,cluster_C,host_45,disk4,,1.0197240479697045,2,2021-11-24,2.0,F,50.0
2021-11-24,cluster_C,host_45,disk6,,1.0934353633920126,5,2021-11-24,5.0,F,50.0
2021-11-24,cluster_C,host_45,disk2,,1.0274993825612082,3,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_45,disk12,,,0,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_45,disk11,,1.0495371799281212,3,2021-11-24,,F,50.0
2021-11-24,cluster_C,host_45,disk10,,1.036299178557035,2,2021-11-24,1.0,F,50.0
2021-11-24,cluster_C,host_45,disk3,,1.005275734075454,3,2021-11-24,4.0,F,50.0
2021-11-25,cluster_C,host_45,disk1,,1.0332536117936924,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_45,disk9,,1.0195822337085105,1,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_45,disk8,,1.148629914169685,1,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_45,disk7,,1.0181967074620124,3,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_45,disk5,,,0,2021-11-25,3.0,F,50.0
2021-11-25,cluster_C,host_45,disk4,,1.0281382621815833,4,2021-11-25,2.0,F,50.0
2021-11-25,cluster_C,host_45,disk6,1.0,1.0490545574659929,8,2021-11-25,5.0,F,50.0
2021-11-25,cluster_C,host_45,disk2,,1.040422199808597,3,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_45,disk12,,1.0669827337811033,2,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_45,disk11,,1.0720456790374704,5,2021-11-25,,F,50.0
2021-11-25,cluster_C,host_45,disk10,,1.0575891477831183,2,2021-11-25,1.0,F,50.0
2021-11-25,cluster_C,host_45,disk3,,,0,2021-11-25,4.0,F,50.0
2021-11-26,cluster_C,host_45,disk1,,1.0070347897679883,1,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_45,disk9,,1.0063647333241494,3,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_45,disk8,,1.0406518885095235,2,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_45,disk7,,1.0463312243658458,5,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_45,disk5,1.0,1.0281403657056885,6,2021-11-26,3.0,F,50.0
2021-11-26,cluster_C,host_45,disk4,,1.0017121457976785,1,2021-11-26,2.0,F,50.0
2021-11-26,cluster_C,host_45,disk6,1.0,1.0294289669471774,8,2021-11-26,5.0,F,50.0
2021-11-26,cluster_C,host_45,disk2,,,0,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_45,disk12,,1.036311577042941,2,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_45,disk11,,1.0509975541320669,5,2021-11-26,,F,50.0
2021-11-26,cluster_C,host_45,disk10,,1.0678103125608254,1,2021-11-26,1.0,F,50.0
2021-11-26,cluster_C,host_45,disk3,,,0,2021-11-26,4.0,F,50.0
2021-11-27,cluster_C,host_45,disk1,,,0,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_45,disk9,,,0,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_45,disk8,,1.0806008884904883,4,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_45,disk7,,,0,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_45,disk5,,1.0096309272216093,1,2021-11-27,3.0,F,50.0
2021-11-27,cluster_C,host_45,disk4,,,0,2021-11-27,2.0,F,50.0
2021-11-27,cluster_C,host_45,disk6,,,0,2021-11-27,5.0,F,50.0
2021-11-27,cluster_C,host_45,disk2,,,0,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_45,disk12,,1.1473855468746121,5,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_45,disk11,,1.083448792488917,2,2021-11-27,,F,50.0
2021-11-27,cluster_C,host_45,disk10,1.0,1.0281112818795688,6,2021-11-27,1.0,F,50.0
2021-11-27,cluster_C,host_45,disk3,,1.0519102484101692,4,2021-11-27,4.0,F,50.0
2021-11-28,cluster_C,host_45,disk1,,1.0963850046953498,3,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_45,disk9,,1.0138188478271672,1,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_45,disk8,,1.0205916596956277,1,2021-11-28,1.0,F,50.0
2021-11-28,cluster_C,host_45,disk7,,,0,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_45,disk5,1.0,1.038732822707786,7,2021-11-28,3.0,F,50.0
2021-11-28,cluster_C,host_45,disk4,,1.0930428214906702,2,2021-11-28,2.0,F,50.0
2021-11-28,cluster_C,host_45,disk6,,1.0806070230048874,3,2021-11-28,5.0,F,50.0
2021-11-28,cluster_C,host_45,disk2,,1.1020968476418247,2,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_45,disk12,,1.0740123833379347,3,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_45,disk11,,1.1276940911200664,4,2021-11-28,,F,50.0
2021-11-28,cluster_C,host_45,disk10,,,0,2021-11-28,1.0,F,50.0
