date,cluster,host,disk,prediction,source_algorithm,date_dt,last_15_score,decision_status,score_threshold,lookback_days,algorithm,score,last_7_score
2021-11-28,cluster_C,host_39,disk4,,,2021-11-28,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-11-28,cluster_C,host_39,disk5,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_39,disk6,,,2021-11-28,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-11-28,cluster_C,host_39,disk7,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_39,disk8,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_39,disk9,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk1,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk10,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk11,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk12,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk2,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk3,,,2021-11-29,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-29,cluster_C,host_39,disk4,,,2021-11-29,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-11-29,cluster_C,host_39,disk5,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk6,,,2021-11-29,,T,0.3,7,iaso,0.13333333333333333,0.30833333333333335
2021-11-29,cluster_C,host_39,disk7,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk8,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_39,disk9,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk1,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk10,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk11,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk12,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk2,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk3,,,2021-11-30,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-11-30,cluster_C,host_39,disk4,,,2021-11-30,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-11-30,cluster_C,host_39,disk5,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk6,,,2021-11-30,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-11-30,cluster_C,host_39,disk7,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk8,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_39,disk9,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk1,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk10,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk11,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk12,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk2,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk3,,,2021-12-01,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-12-01,cluster_C,host_39,disk4,,,2021-12-01,,T,0.3,7,iaso,0.5,0.5333333333333333
2021-12-01,cluster_C,host_39,disk5,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk6,,,2021-12-01,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-12-01,cluster_C,host_39,disk7,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk8,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_39,disk9,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk1,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk10,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk11,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk12,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk2,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk3,,,2021-12-02,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-12-02,cluster_C,host_39,disk4,,,2021-12-02,,T,0.3,7,iaso,0.03333333333333333,0.5333333333333333
2021-12-02,cluster_C,host_39,disk5,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk6,,,2021-12-02,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-12-02,cluster_C,host_39,disk7,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk8,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_39,disk9,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk1,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk10,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk11,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk12,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk2,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk3,,,2021-12-03,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-12-03,cluster_C,host_39,disk4,,,2021-12-03,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-12-03,cluster_C,host_39,disk5,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk6,,,2021-12-03,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-12-03,cluster_C,host_39,disk7,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk8,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_39,disk9,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk1,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk10,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk11,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk12,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk2,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk3,,,2021-12-04,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-12-04,cluster_C,host_39,disk4,,,2021-12-04,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-12-04,cluster_C,host_39,disk5,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk6,,,2021-12-04,,T,0.3,7,iaso,0.175,0.30833333333333335
2021-12-04,cluster_C,host_39,disk7,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk8,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_39,disk9,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk1,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk10,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk11,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk12,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk2,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk3,,,2021-12-05,,F,0.3,7,iaso,0.0,0.14166666666666666
2021-12-05,cluster_C,host_39,disk4,,,2021-12-05,,T,0.3,7,iaso,0.0,0.5333333333333333
2021-12-05,cluster_C,host_39,disk5,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk6,,,2021-12-05,,T,0.3,7,iaso,0.0,0.30833333333333335
2021-12-05,cluster_C,host_39,disk7,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk8,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_39,disk9,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk1,,,2021-11-21,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-21,cluster_C,host_4,disk10,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk11,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk12,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk2,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk3,,,2021-11-21,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-21,cluster_C,host_4,disk4,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk5,,,2021-11-21,,F,0.3,7,iaso,0.15,0.041666666666666664
2021-11-21,cluster_C,host_4,disk6,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk7,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk8,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-21,cluster_C,host_4,disk9,,,2021-11-21,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk1,,,2021-11-22,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-22,cluster_C,host_4,disk10,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk11,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk12,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk2,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk3,,,2021-11-22,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-22,cluster_C,host_4,disk4,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk5,,,2021-11-22,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-22,cluster_C,host_4,disk6,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk7,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk8,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-22,cluster_C,host_4,disk9,,,2021-11-22,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk1,,,2021-11-23,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-23,cluster_C,host_4,disk10,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk11,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk12,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk2,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk3,,,2021-11-23,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-23,cluster_C,host_4,disk4,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk5,,,2021-11-23,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-23,cluster_C,host_4,disk6,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk7,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk8,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-23,cluster_C,host_4,disk9,,,2021-11-23,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk1,,,2021-11-24,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-24,cluster_C,host_4,disk10,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk11,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk12,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk2,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk3,,,2021-11-24,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-24,cluster_C,host_4,disk4,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk5,,,2021-11-24,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-24,cluster_C,host_4,disk6,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk7,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk8,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-24,cluster_C,host_4,disk9,,,2021-11-24,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk1,,,2021-11-25,,T,0.3,7,iaso,0.11666666666666667,0.36666666666666664
2021-11-25,cluster_C,host_4,disk10,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk11,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk12,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk2,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk3,,,2021-11-25,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-25,cluster_C,host_4,disk4,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk5,,,2021-11-25,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-25,cluster_C,host_4,disk6,,,2021-11-25,,F,0.3,7,iaso,0.025,0.0
2021-11-25,cluster_C,host_4,disk7,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk8,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-25,cluster_C,host_4,disk9,,,2021-11-25,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk1,,,2021-11-26,,T,0.3,7,iaso,0.025,0.36666666666666664
2021-11-26,cluster_C,host_4,disk10,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk11,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk12,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk2,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk3,,,2021-11-26,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-26,cluster_C,host_4,disk4,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk5,,,2021-11-26,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-26,cluster_C,host_4,disk6,,,2021-11-26,,F,0.3,7,iaso,0.13333333333333333,0.0
2021-11-26,cluster_C,host_4,disk7,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk8,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-26,cluster_C,host_4,disk9,,,2021-11-26,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk1,,,2021-11-27,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-27,cluster_C,host_4,disk10,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk11,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk12,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk2,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk3,,,2021-11-27,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-27,cluster_C,host_4,disk4,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk5,,,2021-11-27,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-27,cluster_C,host_4,disk6,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk7,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk8,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-27,cluster_C,host_4,disk9,,,2021-11-27,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk1,,,2021-11-28,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-28,cluster_C,host_4,disk10,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk11,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk12,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk2,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk3,,,2021-11-28,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-28,cluster_C,host_4,disk4,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk5,,,2021-11-28,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-28,cluster_C,host_4,disk6,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk7,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk8,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-28,cluster_C,host_4,disk9,,,2021-11-28,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk1,,,2021-11-29,,T,0.3,7,iaso,0.36666666666666664,0.36666666666666664
2021-11-29,cluster_C,host_4,disk10,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk11,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk12,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk2,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk3,,,2021-11-29,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-29,cluster_C,host_4,disk4,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk5,,,2021-11-29,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-29,cluster_C,host_4,disk6,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk7,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk8,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-29,cluster_C,host_4,disk9,,,2021-11-29,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk1,,,2021-11-30,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-11-30,cluster_C,host_4,disk10,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk11,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk12,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk2,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk3,,,2021-11-30,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-11-30,cluster_C,host_4,disk4,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk5,,,2021-11-30,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-11-30,cluster_C,host_4,disk6,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk7,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk8,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-11-30,cluster_C,host_4,disk9,,,2021-11-30,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk1,,,2021-12-01,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-12-01,cluster_C,host_4,disk10,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk11,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk12,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk2,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk3,,,2021-12-01,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-01,cluster_C,host_4,disk4,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk5,,,2021-12-01,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-12-01,cluster_C,host_4,disk6,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk7,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk8,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-01,cluster_C,host_4,disk9,,,2021-12-01,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk1,,,2021-12-02,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-12-02,cluster_C,host_4,disk10,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk11,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk12,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk2,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk3,,,2021-12-02,,F,0.3,7,iaso,0.11666666666666667,0.11666666666666667
2021-12-02,cluster_C,host_4,disk4,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk5,,,2021-12-02,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-12-02,cluster_C,host_4,disk6,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk7,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk8,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-02,cluster_C,host_4,disk9,,,2021-12-02,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk1,,,2021-12-03,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-12-03,cluster_C,host_4,disk10,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk11,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk12,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk2,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk3,,,2021-12-03,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-03,cluster_C,host_4,disk4,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk5,,,2021-12-03,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-12-03,cluster_C,host_4,disk6,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk7,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk8,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-03,cluster_C,host_4,disk9,,,2021-12-03,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk1,,,2021-12-04,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-12-04,cluster_C,host_4,disk10,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk11,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk12,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk2,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk3,,,2021-12-04,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-04,cluster_C,host_4,disk4,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk5,,,2021-12-04,,F,0.3,7,iaso,0.0,0.041666666666666664
2021-12-04,cluster_C,host_4,disk6,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk7,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk8,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-04,cluster_C,host_4,disk9,,,2021-12-04,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_4,disk1,,,2021-12-05,,T,0.3,7,iaso,0.0,0.36666666666666664
2021-12-05,cluster_C,host_4,disk10,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_4,disk11,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_4,disk12,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_4,disk2,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
2021-12-05,cluster_C,host_4,disk3,,,2021-12-05,,F,0.3,7,iaso,0.0,0.11666666666666667
2021-12-05,cluster_C,host_4,disk4,,,2021-12-05,,F,0.3,7,iaso,0.0,0.0
